date	ouv	haut	bas	clot	vol	devise	
07/02/2020	125.09	125.09	125.09	125.09	0	EUR	
10/02/2020	124.61	124.61	124.61	124.61	0	EUR	
11/02/2020	126.27	126.27	126.27	126.27	0	EUR	
12/02/2020	127.45	127.45	127.45	127.45	0	EUR	
13/02/2020	127.31	127.31	127.31	127.31	0	EUR	
14/02/2020	126.78	126.78	126.78	126.78	0	EUR	
17/02/2020	127.01	127.01	127.01	127.01	0	EUR	
18/02/2020	126.34	126.34	126.34	126.34	0	EUR	
19/02/2020	126.91	126.91	126.91	126.91	0	EUR	
20/02/2020	126.04	126.04	126.04	126.04	0	EUR	
21/02/2020	124.87	124.87	124.87	124.87	0	EUR	
24/02/2020	120.19	120.19	120.19	120.19	0	EUR	
25/02/2020	117.51	117.51	117.51	117.51	0	EUR	
26/02/2020	117.93	117.93	117.93	117.93	0	EUR	
27/02/2020	113.61	113.61	113.61	113.61	0	EUR	
28/02/2020	110.8	110.8	110.8	110.8	0	EUR	
02/03/2020	110.62	110.62	110.62	110.62	0	EUR	
03/03/2020	110.69	110.69	110.69	110.69	0	EUR	
04/03/2020	111.71	111.71	111.71	111.71	0	EUR	
05/03/2020	110.16	110.16	110.16	110.16	0	EUR	
06/03/2020	106.16	106.16	106.16	106.16	0	EUR	
09/03/2020	96.24	96.24	96.24	96.24	0	EUR	
10/03/2020	96.06	96.06	96.06	96.06	0	EUR	
11/03/2020	94.47	94.47	94.47	94.47	0	EUR	
12/03/2020	83.03	83.03	83.03	83.03	0	EUR	
13/03/2020	84.71	84.71	84.71	84.71	0	EUR	
16/03/2020	77.76	77.76	77.76	77.76	0	EUR	
17/03/2020	78.9	78.9	78.9	78.9	0	EUR	
18/03/2020	75.9	75.9	75.9	75.9	0	EUR	
19/03/2020	78.19	78.19	78.19	78.19	0	EUR	
20/03/2020	80.93	80.93	80.93	80.93	0	EUR	
23/03/2020	78.9	78.9	78.9	78.9	0	EUR	
24/03/2020	85.39	85.39	85.39	85.39	0	EUR	
25/03/2020	87.27	87.27	87.27	87.27	0	EUR	
26/03/2020	89.4	89.4	89.4	89.4	0	EUR	
27/03/2020	85.63	85.63	85.63	85.63	0	EUR	
30/03/2020	85.46	85.46	85.46	85.46	0	EUR	
31/03/2020	86.96	86.96	86.96	86.96	0	EUR	
01/04/2020	84.57	84.57	84.57	84.57	0	EUR	
02/04/2020	85.16	85.16	85.16	85.16	0	EUR	
03/04/2020	84.63	84.63	84.63	84.63	0	EUR	
06/04/2020	89.06	89.06	89.06	89.06	0	EUR	
07/04/2020	90.73	90.73	90.73	90.73	0	EUR	
08/04/2020	91.31	91.31	91.31	91.31	0	EUR	
09/04/2020	92.47	92.47	92.47	92.47	0	EUR	
14/04/2020	92.54	92.54	92.54	92.54	0	EUR	
15/04/2020	89.1	89.1	89.1	89.1	0	EUR	
16/04/2020	89.25	89.25	89.25	89.25	0	EUR	
17/04/2020	91.65	91.65	91.65	91.65	0	EUR	
20/04/2020	91.72	91.72	91.72	91.72	0	EUR	
21/04/2020	88.75	88.75	88.75	88.75	0	EUR	
22/04/2020	90.36	90.36	90.36	90.36	0	EUR	
23/04/2020	91.3	91.3	91.3	91.3	0	EUR	
24/04/2020	90.1	90.1	90.1	90.1	0	EUR	
27/04/2020	92.57	92.57	92.57	92.57	0	EUR	
28/04/2020	92.99	92.99	92.99	92.99	0	EUR	
29/04/2020	96.19	96.19	96.19	96.19	0	EUR	
30/04/2020	93.44	93.44	93.44	93.44	0	EUR	
04/05/2020	89.52	89.52	89.52	89.52	0	EUR	
05/05/2020	91.04	91.04	91.04	91.04	0	EUR	
06/05/2020	90.36	90.36	90.36	90.36	0	EUR	
07/05/2020	91.96	91.96	91.96	91.96	0	EUR	
11/05/2020	92.45	92.45	92.45	92.45	0	EUR	
12/05/2020	91.34	91.34	91.34	91.34	0	EUR	
14/05/2020	88.16	88.16	88.16	88.16	0	EUR	
15/05/2020	88.51	88.51	88.51	88.51	0	EUR	
18/05/2020	92.98	92.98	92.98	92.98	0	EUR	
19/05/2020	91.17	91.17	91.17	91.17	0	EUR	
20/05/2020	92.23	92.23	92.23	92.23	0	EUR	
22/05/2020	91.43	91.43	91.43	91.43	0	EUR	
25/05/2020	93.46	93.46	93.46	93.46	0	EUR	
26/05/2020	96.05	96.05	96.05	96.05	0	EUR	
27/05/2020	97.92	97.92	97.92	97.92	0	EUR	
28/05/2020	98.17	98.17	98.17	98.17	0	EUR	
29/05/2020	97.05	97.05	97.05	97.05	0	EUR	
02/06/2020	100.5	100.5	100.5	100.5	0	EUR	
03/06/2020	103.81	103.81	103.81	103.81	0	EUR	
04/06/2020	103.71	103.71	103.71	103.71	0	EUR	
05/06/2020	107.83	107.83	107.83	107.83	0	EUR	
08/06/2020	108.58	108.58	108.58	108.58	0	EUR	
09/06/2020	106.36	106.36	106.36	106.36	0	EUR	
10/06/2020	104.88	104.88	104.88	104.88	0	EUR	
11/06/2020	98.86	98.86	98.86	98.86	0	EUR	
12/06/2020	100.01	100.01	100.01	100.01	0	EUR	
15/06/2020	100.49	100.49	100.49	100.49	0	EUR	
16/06/2020	103.68	103.68	103.68	103.68	0	EUR	
17/06/2020	104.07	104.07	104.07	104.07	0	EUR	
18/06/2020	101.51	101.51	101.51	101.51	0	EUR	
19/06/2020	101.05	101.05	101.05	101.05	0	EUR	
22/06/2020	99.89	99.89	99.89	99.89	0	EUR	
24/06/2020	97.86	97.86	97.86	97.86	0	EUR	
25/06/2020	98.89	98.89	98.89	98.89	0	EUR	
26/06/2020	97.83	97.83	97.83	97.83	0	EUR	
29/06/2020	98.91	98.91	98.91	98.91	0	EUR	
30/06/2020	99.31	99.31	99.31	99.31	0	EUR	
01/07/2020	98.61	98.61	98.61	98.61	0	EUR	
02/07/2020	101.22	101.22	101.22	101.22	0	EUR	
03/07/2020	100.84	100.84	100.84	100.84	0	EUR	
06/07/2020	102.82	102.82	102.82	102.82	0	EUR	
07/07/2020	101.87	101.87	101.87	101.87	0	EUR	
08/07/2020	101.01	101.01	101.01	101.01	0	EUR	
09/07/2020	99.75	99.75	99.75	99.75	0	EUR	
10/07/2020	101.05	101.05	101.05	101.05	0	EUR	
13/07/2020	101.83	101.83	101.83	101.83	0	EUR	
15/07/2020	103.69	103.69	103.69	103.69	0	EUR	
16/07/2020	103.2	103.2	103.2	103.2	0	EUR	
17/07/2020	103.09	103.09	103.09	103.09	0	EUR	
20/07/2020	103.95	103.95	103.95	103.95	0	EUR	
21/07/2020	104.5	104.5	104.5	104.5	0	EUR	
22/07/2020	103.28	103.28	103.28	103.28	0	EUR	
23/07/2020	102.81	102.81	102.81	102.81	0	EUR	
24/07/2020	100.8	100.8	100.8	100.8	0	EUR	
27/07/2020	99.87	99.87	99.87	99.87	0	EUR	
28/07/2020	99.49	99.49	99.49	99.49	0	EUR	
29/07/2020	99.32	99.32	99.32	99.32	0	EUR	
30/07/2020	96.97	96.97	96.97	96.97	0	EUR	
31/07/2020	96.11	96.11	96.11	96.11	0	EUR	
03/08/2020	98.26	98.26	98.26	98.26	0	EUR	
04/08/2020	98.95	98.95	98.95	98.95	0	EUR	
05/08/2020	100.06	100.06	100.06	100.06	0	EUR	
06/08/2020	99.66	99.66	99.66	99.66	0	EUR	
07/08/2020	99.46	99.46	99.46	99.46	0	EUR	
10/08/2020	100.57	100.57	100.57	100.57	0	EUR	
12/08/2020	103.2	103.2	103.2	103.2	0	EUR	
13/08/2020	102.28	102.28	102.28	102.28	0	EUR	
14/08/2020	101.13	101.13	101.13	101.13	0	EUR	
17/08/2020	100.97	100.97	100.97	100.97	0	EUR	
18/08/2020	100.07	100.07	100.07	100.07	0	EUR	
19/08/2020	99.76	99.76	99.76	99.76	0	EUR	
20/08/2020	98.29	98.29	98.29	98.29	0	EUR	
21/08/2020	97.99	97.99	97.99	97.99	0	EUR	
24/08/2020	99.88	99.88	99.88	99.88	0	EUR	
25/08/2020	99.68	99.68	99.68	99.68	0	EUR	
26/08/2020	100.38	100.38	100.38	100.38	0	EUR	
27/08/2020	100.05	100.05	100.05	100.05	0	EUR	
28/08/2020	100.44	100.44	100.44	100.44	0	EUR	
31/08/2020	99.29	99.29	99.29	99.29	0	EUR	
01/09/2020	99.01	99.01	99.01	99.01	0	EUR	
02/09/2020	100.24	100.24	100.24	100.24	0	EUR	
03/09/2020	98.96	98.96	98.96	98.96	0	EUR	
04/09/2020	98.68	98.68	98.68	98.68	0	EUR	
07/09/2020	99.71	99.71	99.71	99.71	0	EUR	
08/09/2020	97.71	97.71	97.71	97.71	0	EUR	
09/09/2020	98.72	98.72	98.72	98.72	0	EUR	
10/09/2020	98.2	98.2	98.2	98.2	0	EUR	
11/09/2020	98.12	98.12	98.12	98.12	0	EUR	
14/09/2020	98.77	98.77	98.77	98.77	0	EUR	
15/09/2020	98.97	98.97	98.97	98.97	0	EUR	
16/09/2020	99.66	99.66	99.66	99.66	0	EUR	
17/09/2020	99.28	99.28	99.28	99.28	0	EUR	
18/09/2020	97.81	97.81	97.81	97.81	0	EUR	
21/09/2020	93.83	93.83	93.83	93.83	0	EUR	
22/09/2020	93.98	93.98	93.98	93.98	0	EUR	
23/09/2020	93.62	93.62	93.62	93.62	0	EUR	
24/09/2020	92.97	92.97	92.97	92.97	0	EUR	
25/09/2020	93.08	93.08	93.08	93.08	0	EUR	
28/09/2020	95.59	95.59	95.59	95.59	0	EUR	
29/09/2020	94.81	94.81	94.81	94.81	0	EUR	
30/09/2020	95.55	95.55	95.55	95.55	0	EUR	
01/10/2020	95.04	95.04	95.04	95.04	0	EUR	
02/10/2020	95.33	95.33	95.33	95.33	0	EUR	
05/10/2020	96.85	96.85	96.85	96.85	0	EUR	
06/10/2020	98.12	98.12	98.12	98.12	0	EUR	
07/10/2020	98.9	98.9	98.9	98.9	0	EUR	
08/10/2020	99.96	99.96	99.96	99.96	0	EUR	
09/10/2020	99.92	99.92	99.92	99.92	0	EUR	
12/10/2020	100.43	100.43	100.43	100.43	0	EUR	
13/10/2020	99.29	99.29	99.29	99.29	0	EUR	
14/10/2020	98.88	98.88	98.88	98.88	0	EUR	
15/10/2020	97.49	97.49	97.49	97.49	0	EUR	
16/10/2020	98.83	98.83	98.83	98.83	0	EUR	
19/10/2020	98.79	98.79	98.79	98.79	0	EUR	
20/10/2020	98.81	98.81	98.81	98.81	0	EUR	
21/10/2020	97.25	97.25	97.25	97.25	0	EUR	
22/10/2020	97.55	97.55	97.55	97.55	0	EUR	
23/10/2020	98.45	98.45	98.45	98.45	0	EUR	
26/10/2020	95.85	95.85	95.85	95.85	0	EUR	
27/10/2020	93.9	93.9	93.9	93.9	0	EUR	
28/10/2020	90.77	90.77	90.77	90.77	0	EUR	
29/10/2020	90.65	90.65	90.65	90.65	0	EUR	
30/10/2020	91.27	91.27	91.27	91.27	0	EUR	
02/11/2020	93.14	93.14	93.14	93.14	0	EUR	
03/11/2020	95.17	95.17	95.17	95.17	0	EUR	
04/11/2020	96.15	96.15	96.15	96.15	0	EUR	
05/11/2020	97.55	97.55	97.55	97.55	0	EUR	
06/11/2020	97.1	97.1	97.1	97.1	0	EUR	
09/11/2020	104.04	104.04	104.04	104.04	0	EUR	
10/11/2020	106.47	106.47	106.47	106.47	0	EUR	
12/11/2020	105.24	105.24	105.24	105.24	0	EUR	
13/11/2020	106.49	106.49	106.49	106.49	0	EUR	
16/11/2020	109.73	109.73	109.73	109.73	0	EUR	
17/11/2020	109.66	109.66	109.66	109.66	0	EUR	
18/11/2020	109.69	109.69	109.69	109.69	0	EUR	
19/11/2020	108.42	108.42	108.42	108.42	0	EUR	
20/11/2020	109.07	109.07	109.07	109.07	0	EUR	
23/11/2020	110.89	110.89	110.89	110.89	0	EUR	
24/11/2020	114.62	114.62	114.62	114.62	0	EUR	
25/11/2020	114.33	114.33	114.33	114.33	0	EUR	
26/11/2020	113.54	113.54	113.54	113.54	0	EUR	
27/11/2020	114.43	114.43	114.43	114.43	0	EUR	
30/11/2020	112.45	112.45	112.45	112.45	0	EUR	
01/12/2020	113.81	113.81	113.81	113.81	0	EUR	
02/12/2020	114.06	114.06	114.06	114.06	0	EUR	
03/12/2020	114.31	114.31	114.31	114.31	0	EUR	
04/12/2020	116.07	116.07	116.07	116.07	0	EUR	
07/12/2020	115	115	115	115	0	EUR	
08/12/2020	114.23	114.23	114.23	114.23	0	EUR	
09/12/2020	114.25	114.25	114.25	114.25	0	EUR	
10/12/2020	113.26	113.26	113.26	113.26	0	EUR	
11/12/2020	112.14	112.14	112.14	112.14	0	EUR	
14/12/2020	112.74	112.74	112.74	112.74	0	EUR	
15/12/2020	114.33	114.33	114.33	114.33	0	EUR	
16/12/2020	114.38	114.38	114.38	114.38	0	EUR	
17/12/2020	114.3	114.3	114.3	114.3	0	EUR	
18/12/2020	113.57	113.57	113.57	113.57	0	EUR	
21/12/2020	110.95	110.95	110.95	110.95	0	EUR	
22/12/2020	112.37	112.37	112.37	112.37	0	EUR	
23/12/2020	113.94	113.94	113.94	113.94	0	EUR	
24/12/2020	114.06	114.06	114.06	114.06	0	EUR	
28/12/2020	114.07	114.07	114.07	114.07	0	EUR	
29/12/2020	114.22	114.22	114.22	114.22	0	EUR	
30/12/2020	114.22	114.22	114.22	114.22	0	EUR	
31/12/2020	114.09	114.09	114.09	114.09	0	EUR	
04/01/2021	114.69	114.69	114.69	114.69	0	EUR	
05/01/2021	115.41	115.41	115.41	115.41	0	EUR	
06/01/2021	118.39	118.39	118.39	118.39	0	EUR	
07/01/2021	119.87	119.87	119.87	119.87	0	EUR	
08/01/2021	120.53	120.53	120.53	120.53	0	EUR	
11/01/2021	119.92	119.92	119.92	119.92	0	EUR	
12/01/2021	120.95	120.95	120.95	120.95	0	EUR	
13/01/2021	120.15	120.15	120.15	120.15	0	EUR	
14/01/2021	121.32	121.32	121.32	121.32	0	EUR	
15/01/2021	119.98	119.98	119.98	119.98	0	EUR	
18/01/2021	120.57	120.57	120.57	120.57	0	EUR	
19/01/2021	120.54	120.54	120.54	120.54	0	EUR	
20/01/2021	121.6	121.6	121.6	121.6	0	EUR	
21/01/2021	120.53	120.53	120.53	120.53	0	EUR	
22/01/2021	118.58	118.58	118.58	118.58	0	EUR	
25/01/2021	116.38	116.38	116.38	116.38	0	EUR	
26/01/2021	117.02	117.02	117.02	117.02	0	EUR	
27/01/2021	115.58	115.58	115.58	115.58	0	EUR	
28/01/2021	116.73	116.73	116.73	116.73	0	EUR	
29/01/2021	115.22	115.22	115.22	115.22	0	EUR	
01/02/2021	116.47	116.47	116.47	116.47	0	EUR	
02/02/2021	119.06	119.06	119.06	119.06	0	EUR	
03/02/2021	119.64	119.64	119.64	119.64	0	EUR	
04/02/2021	121.13	121.13	121.13	121.13	0	EUR	
05/02/2021	121.98	121.98	121.98	121.98	0	EUR	
08/02/2021	123.37	123.37	123.37	123.37	0	EUR	
09/02/2021	122.32	122.32	122.32	122.32	0	EUR	
10/02/2021	122.18	122.18	122.18	122.18	0	EUR	
11/02/2021	122.36	122.36	122.36	122.36	0	EUR	
12/02/2021	122.78	122.78	122.78	122.78	0	EUR	
15/02/2021	123.6	123.6	123.6	123.6	0	EUR	
16/02/2021	123.74	123.74	123.74	123.74	0	EUR	
17/02/2021	123.6	123.6	123.6	123.6	0	EUR	
18/02/2021	122.63	122.63	122.63	122.63	0	EUR	
19/02/2021	123.6	123.6	123.6	123.6	0	EUR	
22/02/2021	123.84	123.84	123.84	123.84	0	EUR	
23/02/2021	124.41	124.41	124.41	124.41	0	EUR	
24/02/2021	126.24	126.24	126.24	126.24	0	EUR	
25/02/2021	125.74	125.74	125.74	125.74	0	EUR	
26/02/2021	123.94	123.94	123.94	123.94	0	EUR	
01/03/2021	126.31	126.31	126.31	126.31	0	EUR	
02/03/2021	126.2	126.2	126.2	126.2	0	EUR	
03/03/2021	126.77	126.77	126.77	126.77	0	EUR	
04/03/2021	126.57	126.57	126.57	126.57	0	EUR	
05/03/2021	126.71	126.71	126.71	126.71	0	EUR	
08/03/2021	129.31	129.31	129.31	129.31	0	EUR	
09/03/2021	129.56	129.56	129.56	129.56	0	EUR	
10/03/2021	130.08	130.08	130.08	130.08	0	EUR	
11/03/2021	130.52	130.52	130.52	130.52	0	EUR	
12/03/2021	131.55	131.55	131.55	131.55	0	EUR	
15/03/2021	131.56	131.56	131.56	131.56	0	EUR	
16/03/2021	131.58	131.58	131.58	131.58	0	EUR	
17/03/2021	131.68	131.68	131.68	131.68	0	EUR	
18/03/2021	131.73	131.73	131.73	131.73	0	EUR	
19/03/2021	130.13	130.13	130.13	130.13	0	EUR	
22/03/2021	129.35	129.35	129.35	129.35	0	EUR	
23/03/2021	127.94	127.94	127.94	127.94	0	EUR	
24/03/2021	128.5	128.5	128.5	128.5	0	EUR	
25/03/2021	128.49	128.49	128.49	128.49	0	EUR	
26/03/2021	130.04	130.04	130.04	130.04	0	EUR	
29/03/2021	129.72	129.72	129.72	129.72	0	EUR	
30/03/2021	131.41	131.41	131.41	131.41	0	EUR	
31/03/2021	130.85	130.85	130.85	130.85	0	EUR	
01/04/2021	131.64	131.64	131.64	131.64	0	EUR	
06/04/2021	132.2	132.2	132.2	132.2	0	EUR	
07/04/2021	131.99	131.99	131.99	131.99	0	EUR	
08/04/2021	131.57	131.57	131.57	131.57	0	EUR	
09/04/2021	131.43	131.43	131.43	131.43	0	EUR	
12/04/2021	130.71	130.71	130.71	130.71	0	EUR	
13/04/2021	130.77	130.77	130.77	130.77	0	EUR	
14/04/2021	131.62	131.62	131.62	131.62	0	EUR	
15/04/2021	131.63	131.63	131.63	131.63	0	EUR	
16/04/2021	132.63	132.63	132.63	132.63	0	EUR	
19/04/2021	132.72	132.72	132.72	132.72	0	EUR	
20/04/2021	129.32	129.32	129.32	129.32	0	EUR	
21/04/2021	130.1	130.1	130.1	130.1	0	EUR	
22/04/2021	130.72	130.72	130.72	130.72	0	EUR	
23/04/2021	131.03	131.03	131.03	131.03	0	EUR	
26/04/2021	132.11	132.11	132.11	132.11	0	EUR	
27/04/2021	132.55	132.55	132.55	132.55	0	EUR	
28/04/2021	133.46	133.46	133.46	133.46	0	EUR	
29/04/2021	132.83	132.83	132.83	132.83	0	EUR	
30/04/2021	132.23	132.23	132.23	132.23	0	EUR	
03/05/2021	132.9	132.9	132.9	132.9	0	EUR	
04/05/2021	132.24	132.24	132.24	132.24	0	EUR	
05/05/2021	135	135	135	135	0	EUR	
06/05/2021	135.72	135.72	135.72	135.72	0	EUR	
07/05/2021	136.93	136.93	136.93	136.93	0	EUR	
10/05/2021	137.1	137.1	137.1	137.1	0	EUR	
11/05/2021	134.69	134.69	134.69	134.69	0	EUR	
12/05/2021	134.71	134.71	134.71	134.71	0	EUR	
14/05/2021	135.86	135.86	135.86	135.86	0	EUR	
17/05/2021	135.65	135.65	135.65	135.65	0	EUR	
18/05/2021	135.56	135.56	135.56	135.56	0	EUR	
19/05/2021	133.19	133.19	133.19	133.19	0	EUR	
20/05/2021	133.82	133.82	133.82	133.82	0	EUR	
21/05/2021	134.55	134.55	134.55	134.55	0	EUR	
25/05/2021	134.75	134.75	134.75	134.75	0	EUR	
26/05/2021	134.65	134.65	134.65	134.65	0	EUR	
27/05/2021	136.29	136.29	136.29	136.29	0	EUR	
28/05/2021	136.83	136.83	136.83	136.83	0	EUR	
31/05/2021	136.21	136.21	136.21	136.21	0	EUR	
01/06/2021	137.65	137.65	137.65	137.65	0	EUR	
02/06/2021	138.16	138.16	138.16	138.16	0	EUR	
03/06/2021	138.39	138.39	138.39	138.39	0	EUR	
04/06/2021	138.48	138.48	138.48	138.48	0	EUR	
07/06/2021	138.82	138.82	138.82	138.82	0	EUR	
08/06/2021	138.52	138.52	138.52	138.52	0	EUR	
09/06/2021	137.91	137.91	137.91	137.91	0	EUR	
10/06/2021	137.71	137.71	137.71	137.71	0	EUR	
11/06/2021	138.84	138.84	138.84	138.84	0	EUR	
14/06/2021	138.59	138.59	138.59	138.59	0	EUR	
15/06/2021	138.09	138.09	138.09	138.09	0	EUR	
16/06/2021	137.83	137.83	137.83	137.83	0	EUR	
17/06/2021	137.47	137.47	137.47	137.47	0	EUR	
18/06/2021	135.13	135.13	135.13	135.13	0	EUR	
21/06/2021	136.24	136.24	136.24	136.24	0	EUR	
22/06/2021	136.58	136.58	136.58	136.58	0	EUR	
23/06/2021	135.99	135.99	135.99	135.99	0	EUR	
24/06/2021	137.29	137.29	137.29	137.29	0	EUR	
25/06/2021	137.8	137.8	137.8	137.8	0	EUR	
28/06/2021	135.89	135.89	135.89	135.89	0	EUR	
29/06/2021	136.59	136.59	136.59	136.59	0	EUR	
30/06/2021	135.91	135.91	135.91	135.91	0	EUR	
01/07/2021	137.29	137.29	137.29	137.29	0	EUR	
02/07/2021	137.39	137.39	137.39	137.39	0	EUR	
05/07/2021	138.18	138.18	138.18	138.18	0	EUR	
06/07/2021	136.06	136.06	136.06	136.06	0	EUR	
07/07/2021	135.71	135.71	135.71	135.71	0	EUR	
08/07/2021	133.1	133.1	133.1	133.1	0	EUR	
09/07/2021	135.39	135.39	135.39	135.39	0	EUR	
12/07/2021	135.55	135.55	135.55	135.55	0	EUR	
13/07/2021	134.86	134.86	134.86	134.86	0	EUR	
15/07/2021	133.05	133.05	133.05	133.05	0	EUR	
16/07/2021	131.73	131.73	131.73	131.73	0	EUR	
19/07/2021	127.99	127.99	127.99	127.99	0	EUR	
20/07/2021	129.67	129.67	129.67	129.67	0	EUR	
21/07/2021	132.75	132.75	132.75	132.75	0	EUR	
22/07/2021	132.7	132.7	132.7	132.7	0	EUR	
23/07/2021	133.53	133.53	133.53	133.53	0	EUR	
26/07/2021	134.59	134.59	134.59	134.59	0	EUR	
27/07/2021	133.66	133.66	133.66	133.66	0	EUR	
28/07/2021	134.46	134.46	134.46	134.46	0	EUR	
29/07/2021	135.44	135.44	135.44	135.44	0	EUR	
30/07/2021	134.36	134.36	134.36	134.36	0	EUR	
02/08/2021	134.4	134.4	134.4	134.4	0	EUR	
03/08/2021	135.02	135.02	135.02	135.02	0	EUR	
04/08/2021	135.43	135.43	135.43	135.43	0	EUR	
05/08/2021	136.31	136.31	136.31	136.31	0	EUR	
06/08/2021	137.2	137.2	137.2	137.2	0	EUR	
09/08/2021	137.03	137.03	137.03	137.03	0	EUR	
10/08/2021	137.67	137.67	137.67	137.67	0	EUR	
11/08/2021	138.65	138.65	138.65	138.65	0	EUR	
12/08/2021	138.57	138.57	138.57	138.57	0	EUR	
13/08/2021	138.81	138.81	138.81	138.81	0	EUR	
16/08/2021	137.63	137.63	137.63	137.63	0	EUR	
17/08/2021	136.76	136.76	136.76	136.76	0	EUR	
18/08/2021	137.2	137.2	137.2	137.2	0	EUR	
19/08/2021	134.75	134.75	134.75	134.75	0	EUR	
20/08/2021	134.78	134.78	134.78	134.78	0	EUR	
23/08/2021	136.19	136.19	136.19	136.19	0	EUR	
24/08/2021	137.34	137.34	137.34	137.34	0	EUR	
25/08/2021	138.07	138.07	138.07	138.07	0	EUR	
26/08/2021	137.33	137.33	137.33	137.33	0	EUR	
27/08/2021	137.96	137.96	137.96	137.96	0	EUR	
30/08/2021	137.57	137.57	137.57	137.57	0	EUR	
31/08/2021	137.24	137.24	137.24	137.24	0	EUR	
01/09/2021	137.89	137.89	137.89	137.89	0	EUR	
02/09/2021	138.42	138.42	138.42	138.42	0	EUR	
03/09/2021	137.47	137.47	137.47	137.47	0	EUR	
06/09/2021	137.75	137.75	137.75	137.75	0	EUR	
07/09/2021	137	137	137	137	0	EUR	
08/09/2021	135.96	135.96	135.96	135.96	0	EUR	
09/09/2021	135.58	135.58	135.58	135.58	0	EUR	
10/09/2021	134.6	134.6	134.6	134.6	0	EUR	
13/09/2021	135.87	135.87	135.87	135.87	0	EUR	
14/09/2021	135.03	135.03	135.03	135.03	0	EUR	
15/09/2021	135.07	135.07	135.07	135.07	0	EUR	
16/09/2021	135.31	135.31	135.31	135.31	0	EUR	
17/09/2021	134.17	134.17	134.17	134.17	0	EUR	
20/09/2021	131.36	131.36	131.36	131.36	0	EUR	
21/09/2021	131.95	131.95	131.95	131.95	0	EUR	
22/09/2021	134.16	134.16	134.16	134.16	0	EUR	
23/09/2021	136.06	136.06	136.06	136.06	0	EUR	
24/09/2021	136.17	136.17	136.17	136.17	0	EUR	
27/09/2021	138.11	138.11	138.11	138.11	0	EUR	
28/09/2021	135.79	135.79	135.79	135.79	0	EUR	
29/09/2021	136.36	136.36	136.36	136.36	0	EUR	
30/09/2021	135.95	135.95	135.95	135.95	0	EUR	
01/10/2021	136.08	136.08	136.08	136.08	0	EUR	
04/10/2021	135.52	135.52	135.52	135.52	0	EUR	
05/10/2021	137.08	137.08	137.08	137.08	0	EUR	
06/10/2021	135.34	135.34	135.34	135.34	0	EUR	
07/10/2021	137.29	137.29	137.29	137.29	0	EUR	
08/10/2021	137.36	137.36	137.36	137.36	0	EUR	
11/10/2021	137.64	137.64	137.64	137.64	0	EUR	
12/10/2021	137.15	137.15	137.15	137.15	0	EUR	
13/10/2021	137	137	137	137	0	EUR	
14/10/2021	138	138	138	138	0	EUR	
15/10/2021	139.31	139.31	139.31	139.31	0	EUR	
18/10/2021	138.52	138.52	138.52	138.52	0	EUR	
19/10/2021	139.11	139.11	139.11	139.11	0	EUR	
20/10/2021	139.24	139.24	139.24	139.24	0	EUR	
21/10/2021	138.63	138.63	138.63	138.63	0	EUR	
22/10/2021	138.47	138.47	138.47	138.47	0	EUR	
25/10/2021	139.18	139.18	139.18	139.18	0	EUR	
26/10/2021	139.93	139.93	139.93	139.93	0	EUR	
27/10/2021	139.56	139.56	139.56	139.56	0	EUR	
28/10/2021	139.71	139.71	139.71	139.71	0	EUR	
29/10/2021	139.67	139.67	139.67	139.67	0	EUR	
02/11/2021	140.61	140.61	140.61	140.61	0	EUR	
03/11/2021	140.53	140.53	140.53	140.53	0	EUR	
04/11/2021	140.63	140.63	140.63	140.63	0	EUR	
05/11/2021	141.51	141.51	141.51	141.51	0	EUR	
08/11/2021	141.67	141.67	141.67	141.67	0	EUR	
09/11/2021	140.58	140.58	140.58	140.58	0	EUR	
10/11/2021	141.3	141.3	141.3	141.3	0	EUR	
12/11/2021	141.16	141.16	141.16	141.16	0	EUR	
15/11/2021	141.83	141.83	141.83	141.83	0	EUR	
16/11/2021	141.48	141.48	141.48	141.48	0	EUR	
17/11/2021	140.63	140.63	140.63	140.63	0	EUR	
18/11/2021	139.74	139.74	139.74	139.74	0	EUR	
19/11/2021	137.75	137.75	137.75	137.75	0	EUR	
22/11/2021	138.38	138.38	138.38	138.38	0	EUR	
23/11/2021	138.63	138.63	138.63	138.63	0	EUR	
24/11/2021	138.86	138.86	138.86	138.86	0	EUR	
25/11/2021	139.05	139.05	139.05	139.05	0	EUR	
26/11/2021	132.31	132.31	132.31	132.31	0	EUR	
29/11/2021	132.66	132.66	132.66	132.66	0	EUR	
30/11/2021	131.2	131.2	131.2	131.2	0	EUR	
01/12/2021	133.15	133.15	133.15	133.15	0	EUR	
02/12/2021	132.95	132.95	132.95	132.95	0	EUR	
03/12/2021	131.83	131.83	131.83	131.83	0	EUR	
06/12/2021	134.23	134.23	134.23	134.23	0	EUR	
07/12/2021	136.83	136.83	136.83	136.83	0	EUR	
08/12/2021	135.63	135.63	135.63	135.63	0	EUR	
09/12/2021	135.38	135.38	135.38	135.38	0	EUR	
10/12/2021	134.71	134.71	134.71	134.71	0	EUR	
13/12/2021	133.49	133.49	133.49	133.49	0	EUR	
14/12/2021	133.9	133.9	133.9	133.9	0	EUR	
15/12/2021	133.13	133.13	133.13	133.13	0	EUR	
16/12/2021	134.72	134.72	134.72	134.72	0	EUR	
17/12/2021	134.11	134.11	134.11	134.11	0	EUR	
20/12/2021	131.9	131.9	131.9	131.9	0	EUR	
